Mã,Năm,current_ratio,cash_ratio,nwc_to_ta,debt_to_ta,debt_to_equity,short_term_debt_share,asset_turnover,receivables_to_revenue,inventory_to_revenue,cluster,cluster_agg,npm,risk_level,risk_prev,npm_prev,alert_level,delta_npm
KOS,2021,0.026124360813896748,-0.4305950269437381,0.7795367727392336,-0.2495422499588995,-0.13893727277012097,-0.9767057065602993,-0.6623354799957889,-0.06857746183236327,-0.08538748898268758,1,4,0.0203821269758893,Low,Medium,0.01674392118884719,Green,0.0036382057870421106
KOS,2022,-0.07880328331349051,-0.4457452775281202,0.708828697948636,0.3492513396106892,-0.07738434874387685,-1.1427249893136064,-0.6290744236204853,-0.05947937924241946,0.021329265166408033,1,4,0.016249084281987382,Low,Low,0.0203821269758893,Green,-0.0041330426939019185
KOS,2023,-0.10006210899147792,-0.5150320284247905,0.7161414027687706,0.2969023793034861,-0.09451721285749887,-1.0742123251563824,-0.585450652566827,-0.07605779450578777,-0.0008610584988232272,1,4,0.016064447188536855,Low,Low,0.016249084281987382,Green,-0.00018463709345052648
KOS,2024,-0.14510609017808743,-0.39805516443276817,0.547773387297002,0.30896886964601333,-0.08820104993825881,-0.8646898414513778,-0.5769400077690902,-0.06857746183236327,-0.018109721411840897,1,4,0.0182879799348997,Low,Low,0.016064447188536855,Green,0.0022235327463628433
KPF,2020,-0.47995088311999756,-0.40360902784571856,-1.2529317088512697,1.5601179650304324,1.3145979500592158,-0.4591432582680632,-0.9485565789262417,0.47861183145553227,1.065235111703028,6,4,0.64939558045,Medium,,,Green,
KPF,2021,12.110492293426628,-0.22079371043765306,2.893949108154808,-0.8408951469847991,-0.18520954897511763,-2.8105628308061044,-0.9234906853236255,-0.06857746183236327,-0.08538748898268758,5,0,1.410209859780819,Low,Medium,0.64939558045,Green,0.760814279330819
KPF,2022,8.299565521871084,0.07174593010948807,1.5768503145549941,-1.9968604800343355,-0.8738241929998843,0.8901935512231228,-0.8787595672821628,18.63741762788023,-0.0891346552555832,5,0,35.7731000105,Low,Low,1.410209859780819,Green,34.36289015071918
KPF,2023,3.148058978755683,-0.3539664793361397,0.5373219201760464,-1.9622632191900111,-0.42111070999171835,0.8712955328941401,-0.8669774333403232,15.719674024172663,-0.10714474668155316,5,0,1.015479081,Low,Low,35.7731000105,Red,-34.7576209295
KPF,2024,-0.04733455183513103,-0.4191680260792842,-0.7925246622459758,-1.856030712525731,-0.7659665130275743,0.8874087959617681,-0.8739883088238886,-0.06857746183236327,-5.104473676437501e-18,0,2,-inf,Medium,Low,1.015479081,Yellow,-inf
KSB,2020,-0.2201142937440675,-0.351500257869401,0.15351037482620478,0.5747531456981905,0.040067492479824315,-0.6909747057046596,-0.6177452826836977,0.16051331604364244,-0.12405772343224297,1,4,0.24784339058684984,Low,,,Green,
KSB,2021,-0.2212459433410451,-0.36568271650989076,-0.11272078236044802,0.41083073410735543,-0.057683003439767254,-0.8190718367566697,-0.7330047598450696,-0.06857746183236327,-0.08538748898268758,1,4,0.2858989182337125,Low,Low,0.24784339058684984,Green,0.03805552764686265
KSB,2022,-0.3009073306679683,-0.3692275792100324,-0.3828141496184777,0.4185766106725265,-0.02671875812665581,-0.8270650818684827,-0.6973961890847624,0.04787851458425895,-0.08699374950769256,1,4,0.17702514565796948,Low,Low,0.2858989182337125,Red,-0.10887377257574302
KSB,2023,-0.26091499580129907,-0.41046611989019594,-0.3650704238814299,0.37912080802230386,-0.06950311167750736,-0.9073700056128949,-0.7419785864081662,0.06678895874964166,-0.10409179146972357,1,4,0.13954275182902096,Low,Low,0.17702514565796948,Yellow,-0.037482393828948524
KSB,2024,-0.21017034708983537,-0.4114425748687022,-0.2687237160801647,0.05802179562949942,-0.22970865558329426,-1.236992738665142,-0.7925761506206624,-0.06857746183236327,-0.08595961605809961,1,4,0.1314612146578598,Low,Low,0.13954275182902096,Green,-0.008081537171161168
L10,2020,-0.30008679047864234,0.023570966807089377,0.16693682055201295,1.352192610546138,0.8614547396939393,-0.15220874996785358,0.2616635903768567,0.0038626081206521723,-0.10501514120103876,6,4,0.015055721090653472,Medium,,,Green,
L10,2021,-0.2769036816757245,0.14919500391546958,0.05927721262787951,1.6278563086467916,0.3820402955397053,-0.10598140778256558,-0.03669820265615536,-0.06857746183236327,-0.08538748898268758,6,4,0.013673897408585456,Medium,Medium,0.015055721090653472,Green,-0.0013818236820680157
L10,2022,-0.29642460073798715,0.2734504728182766,0.1595316881685815,1.3946765551821343,1.3530864270465461,-0.32853820855051896,0.018332199022174926,-0.08297869440592745,-0.0807090974307969,6,4,0.01626083849720042,Medium,Medium,0.013673897408585456,Green,0.002586941088614963
L10,2023,-0.21571741366094935,0.5542408334537092,0.5806968733394535,1.5372959621262487,0.7373744541411034,-0.804421862398492,-0.02339269590551318,-0.08963243758834284,-0.09486389051917708,6,4,0.02471960246987725,Medium,Medium,0.01626083849720042,Green,0.008458763972676829
L10,2024,-0.27026392710952685,-0.06543815033123572,0.0710449751301848,1.5367181162324755,1.7289620205229772,-0.0976908647342984,-0.0963331120617279,-0.06857746183236327,-0.07297222948868012,6,4,0.02568426486608162,Medium,Medium,0.02471960246987725,Green,0.0009646623962043729
LAF,2020,0.12395014363351826,-0.15854668810589687,0.8203412266001042,-1.1332890984929258,-0.5257002093127645,0.707239073051175,1.1241196482012685,-0.029922165010893405,-0.10226265852392229,0,2,0.059843446656802,Medium,,,Green,
LAF,2021,-0.09059158369990784,-0.10926230146350409,0.6542598457803411,-0.8250749158191318,-0.18417981667491967,0.763070424810115,0.6687198468263156,-0.06857746183236327,-0.08538748898268758,0,2,0.09540888595404026,Medium,Medium,0.059843446656802,Green,0.03556543929723826
LAF,2022,-0.32339096500997283,-0.41190849231252735,-0.13587530696089825,0.3912826272044482,-0.047061281526755185,0.838087404646155,0.26432589003189666,-0.10521309667253835,-0.05969817169902741,6,1,0.05049319222031012,Medium,Medium,0.09540888595404026,Yellow,-0.044915693733730146
LAF,2023,-0.1731579025645559,-0.4431452434493092,0.4729581557582027,-0.5308067621267611,-0.2707084118878802,0.7754672945516797,0.4588488505825645,-0.1008474002408331,-0.0829661821555485,0,2,0.06632252477635954,Medium,Medium,0.05049319222031012,Green,0.015829332556049423
LAF,2024,-0.1577765211810748,-0.22276934935458995,0.5750806502326729,-0.5524062032885615,-0.47506703638358166,0.802699653747336,0.3986072524947845,-0.06857746183236327,-0.0768507749459104,0,2,0.0964764687174712,Medium,Medium,0.06632252477635954,Green,0.030153943941111663
LBM,2020,0.1172300136712302,0.6316901914865627,0.275415317811529,-1.4886027770785168,-0.5823147520142047,0.8611013084558529,0.4639983451723138,-0.021769948345205514,-0.11702792541707914,0,2,0.11313013730667464,Medium,,,Green,
LBM,2021,-0.16058115136827225,0.05971048436690726,-0.19104243883401495,-1.2952852777100556,-0.21121298746179756,0.857411620698939,0.6278503601478396,-0.06857746183236327,-0.08538748898268758,0,2,0.10428197093727556,Medium,Medium,0.11313013730667464,Green,-0.008848166369399071
LBM,2022,-0.25234747586400197,0.20981857632902573,-0.2868549119257838,-0.9132717578182097,-0.6414927780473622,0.8675627128464226,0.5348676631432654,-0.10555674706822141,-0.08165330440021558,0,2,0.10908339994181313,Medium,Medium,0.10428197093727556,Green,0.004801429004537561
LBM,2023,-0.021668591723605777,0.2131137971684066,0.42082044894137355,-1.041049733223217,-0.3382706596744435,-0.07560441170051185,0.32820414529683356,-0.09289216032985877,-0.10001396862628537,0,2,0.13889050038305994,Medium,Medium,0.10908339994181313,Green,0.02980710044124682
LBM,2024,-0.25083350258578024,-0.11015919985588898,-0.5389111869380723,-0.90741272439772,-0.5766894634414592,0.3246111603674332,0.19876123758508848,-0.06857746183236327,-0.08336048655693677,0,1,0.09464328706099938,Medium,Medium,0.13889050038305994,Yellow,-0.044247213322060566
LCG,2020,-0.39695258899281605,-0.4007421784481703,-0.6020487198228589,1.0604654302643068,0.4483153603966393,0.13130456916948421,-0.35934145884183083,0.06862506561640004,-0.10504986834540431,6,1,0.08814943206768405,Medium,,,Green,
LCG,2021,-0.27699037885751476,-0.3393715305847085,-0.2384805618097104,0.5918986115106403,-0.026056111998975635,-0.07799770293125362,-0.6346097738323536,-0.06857746183236327,-0.08538748898268758,6,4,0.10030230471211862,Medium,Medium,0.08814943206768405,Green,0.01215287264443457
LCG,2022,-0.26659896232313585,-0.43365901156204867,0.24209214429814896,0.17008974000770488,-0.1944397345022219,0.5821333751867664,-0.7003213035083159,0.06500704012302656,-0.01281231602883475,6,1,0.19315893196399928,Medium,Medium,0.10030230471211862,Green,0.09285662725188065
LCG,2023,-0.2762634656278241,-0.2240161981370727,0.005218851000561364,0.5725150232494497,-0.0022468614874949027,0.6927082019879891,-0.5251959296126468,-0.042346348785636215,-0.06582838057631016,6,1,0.050583851413851987,Medium,Medium,0.19315893196399928,Red,-0.14257508055014728
LCG,2024,-0.2753281052969803,-0.32073198455446406,-0.11895558610451698,0.5312252115036248,0.06808750975941615,0.6855446701135699,-0.45777871088954375,-0.06857746183236327,-0.05257002126319375,6,1,0.052186951388134784,Medium,Medium,0.050583851413851987,Green,0.001603099974282797
LDG,2020,-0.226897965118191,-0.48661860367017756,0.372931532556678,-0.17225143433121912,-0.2967802009770898,0.9074036515465383,-0.710399817750031,0.2038737749765728,-0.0106676048348855,0,1,0.009298108653628998,Medium,,,Green,
LDG,2021,-0.1802167432949435,-0.4178794752387397,0.391190899302629,0.2864567561308851,-0.07653586094616047,-0.3081465006486722,-0.9271782280367181,-0.06857746183236327,-0.08538748898268758,1,4,0.4377845876379976,Low,Medium,0.009298108653628998,Green,0.4284864789843686
LDG,2022,-0.21357172385361659,-0.4928588531280474,0.335520298525506,0.6248275449574258,0.1460086088023259,-0.7395777337980199,-0.8587313938657444,1.4739116787716977,0.28207088122701507,1,4,0.021962699609480864,Low,Low,0.4377845876379976,Red,-0.4158218880285167
LDG,2023,-0.27215709488903106,-0.5173574038750838,-0.1428035382801639,0.8038280350204923,0.09835155218283681,-0.26916453737188223,-0.8733773912843196,-5.108984965260993,-1.5986423920104607,6,4,14.439558974240345,Medium,Low,0.021962699609480864,Yellow,14.417596274630863
LDG,2024,-0.335718875715756,-0.42467843296153734,-1.0608246902200682,1.418659383323855,1.3656358277254006,0.11405240990771896,-0.8999162881342803,-0.06857746183236327,-0.2976875512865829,6,1,4.4902965422817465,Medium,Medium,14.439558974240345,Red,-9.949262431958598
LEC,2020,-0.3569012444285701,-0.4671798740603348,-0.18904190029969822,0.7471939652618862,0.15891304154614347,0.9155259648638593,-0.3448241023016177,0.09182805254650091,-0.08621676480964906,6,1,0.0010088032491327044,Medium,,,Green,
LEC,2021,-0.313180461404931,-0.4286218275768771,-0.4215970447818257,0.6190051257938042,-0.020823243106953816,0.892489744030376,-0.37680761388947936,-0.06857746183236327,-0.08538748898268758,6,1,0.005641357882633363,Medium,Medium,0.0010088032491327044,Green,0.004632554633500659
LEC,2022,-0.38998658429201966,-0.48686463011915754,-0.7888950222349274,0.9715543204705683,0.5404971322607454,0.8810194920663249,-0.7512915252655507,0.23466446106102676,-0.0678475030100072,6,1,-0.04908599934752673,Medium,Medium,0.005641357882633363,Red,-0.05472735723016009
LEC,2023,-0.2866766216411205,-0.516215346174876,-0.0915110205056794,0.6277907421570784,0.01953097521699141,0.8529784993507467,-0.7593465985397669,0.24420047493766422,-0.08092179241109723,6,1,-0.2953059630628335,Medium,Medium,-0.04908599934752673,Red,-0.2462199637153068
LEC,2024,-0.2949536897953292,-0.4162681143272143,-0.32779143360799945,0.7894793889246025,0.30234069079890374,0.8665493119697237,-0.7240752991960152,-0.06857746183236327,-0.06766417194641361,6,1,-0.3813023802569302,Medium,Medium,-0.2953059630628335,Red,-0.08599641719409667
LGC,2020,-0.5055047930965356,-0.3194391539458978,-1.0957539562861185,0.7180181062689095,0.13717694708598213,-2.4001068124677176,-0.9171655015385051,0.10126085873238666,-0.12367869570554593,1,4,0.7175867472347424,Low,,,Green,
LGC,2021,-0.3942979643233807,-0.30476373268798546,-1.1675316215468827,0.7212302365079272,0.00027154613194812143,-2.2749284619084893,-0.8972567016541755,-0.06857746183236327,-0.08538748898268758,1,4,0.34199207047247265,Low,Low,0.7175867472347424,Red,-0.3755946767622697
LGC,2022,-0.5065326409771983,-0.4339459086874061,-1.435753518645969,0.7738690515647816,0.2963136767300892,-2.0701625759418705,-0.7856613273379498,-0.050439955775798705,-0.0882977895024422,1,4,0.3450366703692506,Low,Low,0.34199207047247265,Green,0.0030445998967779664
LGC,2023,-0.4163996350613151,-0.21759682522705123,-1.31667676043014,1.4722782194394122,0.6438461740055993,-2.436715284132474,-0.7970480275581338,-0.07403956139479194,-0.10692705541045018,1,4,0.5805979110864565,Low,Low,0.3450366703692506,Green,0.2355612407172059
LGC,2024,-0.3256922489359476,-0.2729184008245421,-1.0288443588563065,1.3699916697843122,1.239050377111463,-2.7044026057571546,-0.7673328755596349,-0.06857746183236327,-0.08792221893150141,1,4,0.3163855840481591,Low,Low,0.5805979110864565,Red,-0.26421232703829745
LGL,2020,-0.3714414553132414,-0.39583082600684366,-0.4719475422347622,0.5128297300659175,0.0024557968615525924,0.29507784774990725,-0.8790929202526195,0.4347363001624246,0.2011393835412676,6,1,0.023598381621050785,Medium,,,Green,
LGL,2021,-0.31751641645620393,-0.42768932648937413,-0.5465981413333943,0.4566329669940337,-0.050188294542049705,0.6660038283322544,-0.8976370250900235,-0.06857746183236327,-0.08538748898268758,6,1,0.03684655849648319,Medium,Medium,0.023598381621050785,Green,0.013248176875432404
LGL,2022,-0.37478412538677475,-0.4640759542319325,-0.6369091640396578,0.669481449705294,0.18849217477704086,0.8777272390247427,-0.7658334626355358,0.1596799903383593,0.020701565884344218,6,1,0.033857652899807335,Medium,Medium,0.03684655849648319,Green,-0.0029889055966758546
LGL,2023,-0.247130760864985,-0.4994459326633881,0.30150244479576827,0.22848909628625508,-0.11395033038538112,0.8693209222286317,-0.7989898048424383,0.29705930016611737,0.1115408709620912,6,1,0.18207443955798855,Medium,Medium,0.033857652899807335,Green,0.14821678665818122
LGL,2024,-0.3063685265883542,-0.415802982254209,-0.640715174114897,0.4299828125666744,-0.007376860962275624,0.5049203875483274,-0.7988269802638137,-0.06857746183236327,0.10660287018210159,6,1,-0.5036532570854763,Medium,Medium,0.18207443955798855,Red,-0.6857276966434648
LHG,2020,-0.03216270590771659,-0.04211882669626775,0.7129117107779313,0.14721749534358483,-0.17904131389772202,-0.7971239913316687,-0.7140988398859217,0.022179487083318048,0.03433751784469233,1,4,0.3086600356992608,Low,,,Green,
LHG,2021,-0.06723046626441584,-0.3250962967699977,0.7965450078347995,0.08969176253630004,-0.10254229034832073,-0.7006812115751183,-0.674398995544991,-0.06857746183236327,-0.08538748898268758,1,4,0.3790839836018236,Low,Low,0.3086600356992608,Green,0.07042394790256279
LHG,2022,-0.12201839869685503,-0.367370380018119,0.7055221835511885,0.17360820412682496,-0.1923134837266105,-0.6507476827515758,-0.6911635947609579,-0.07234943537991705,-0.024943536499262148,1,4,0.32425405695576925,Low,Low,0.3790839836018236,Red,-0.05482992664605435
LHG,2023,-0.11731908624605156,-0.14458391522973116,0.702550660059447,0.13032884022993982,-0.13987231774576123,-0.7677951065624419,-0.7362198835338608,-0.06618423241635861,-0.01449981726849572,1,4,0.4208754143632865,Low,Low,0.32425405695576925,Green,0.09662135740751726
LHG,2024,-0.09061264974302286,-0.29275109560638585,0.7758423621968022,0.043204549451289306,-0.237140178713381,-0.8558744361595201,-0.7359074448081784,-0.06857746183236327,-0.010529641666307252,1,4,0.43415229944430805,Low,Low,0.4208754143632865,Green,0.013276885081021539
LIX,2020,-0.28588637175002285,-0.44325247493776504,-0.16244931246497388,-0.4813495478065208,-0.38657681494379,0.8322485526849791,2.0933714848797327,-0.03032424788561806,-0.11505691340193414,2,2,0.07928775666161435,High,,,Green,
LIX,2021,-0.22199307864423207,-0.06504087323871496,0.015416343687204775,-0.5291869692189047,-0.16300050116390524,0.8149026114105418,1.5045059412788562,-0.06857746183236327,-0.08538748898268758,2,2,0.064051269216581,High,High,0.07928775666161435,Green,-0.01523648744503335
LIX,2022,-0.19841570989858912,0.21182798528751118,0.23026453478969675,-0.6387697411076774,-0.5572820886209446,0.8143543875846486,1.1907370968440303,-0.1068312705099651,-0.0827183461487983,0,2,0.07573323225133473,Medium,High,0.064051269216581,Green,0.011681963034753731
LIX,2023,-0.19645440404343825,0.3399631038510961,0.24273018393626306,-0.5668321455759843,-0.2762164678307989,0.7952072145119106,1.3221911091707588,-0.10093750917628053,-0.10227736302339949,0,2,0.06785827530471238,Medium,Medium,0.07573323225133473,Green,-0.007874956946622352
LIX,2024,-0.18883350576724228,0.32551225693712593,0.31290404276269035,-0.5325884243887021,-0.46868041452468767,0.8141978988339117,1.1854377185345861,-0.06857746183236327,-0.08489705004177792,0,2,0.07004443078823627,Medium,Medium,0.06785827530471238,Green,0.0021861554835238967
LM8,2020,-0.42461038763167575,-0.4874674028416955,-0.746599598800001,1.6130315835515994,1.464320581187915,0.8502743607740261,-0.05279623288491571,0.00035467117229023105,-0.04464899033324499,6,1,0.004365705909071177,Medium,,,Green,
LM8,2021,-0.34278153812544576,-0.435566032702972,-0.7268644022579537,1.5250992854103216,0.3063315512565474,0.8642424981708284,0.20036485553641434,-0.06857746183236327,-0.08538748898268758,6,1,0.009957796165170476,Medium,Medium,0.004365705909071177,Green,0.005592090256099299
LM8,2022,-0.3876275671379073,-0.47871914404761445,-0.6945982535833037,1.5071926220792424,1.6841590819496643,0.8901935512231228,0.027623916002584768,-0.08240774583541166,-0.06342276220097044,6,1,0.010667672440840742,Medium,Medium,0.009957796165170476,Green,0.000709876275670266
LM8,2023,-0.3232959914769061,-0.49509592174535655,-0.5613338979762025,1.3908754073121772,0.5422217661657383,0.8402278686302956,0.24486549039290303,-0.08772104553359944,-0.08616497428102667,6,1,0.008902254010544869,Medium,Medium,0.010667672440840742,Green,-0.001765418430295873
LM8,2024,-0.3071407222716848,-0.3865283938790551,-0.45236207665081796,1.3115149838562181,1.10130583629092,0.8682170756977293,0.4292002635463874,-0.06857746183236327,-0.07634826567203386,6,1,0.010602050900340571,Medium,Medium,0.008902254010544869,Green,0.0016997968897957023
LSS,2020,-0.44956524106152496,-0.44633504215333836,-1.0163824939622161,-0.5912648353686543,-0.41416237685934604,0.5078687730886722,-0.12484056344731412,-0.016037809179324968,-0.1066901098369776,6,1,0.012376632711146522,Medium,,,Green,
LSS,2021,-0.34389352183696403,-0.3866722769241827,-0.9414295611376436,-0.4964253801610203,-0.16040635399580846,0.5691241252884632,-0.040117900454146406,-0.06857746183236327,-0.08538748898268758,6,1,0.015504744760102883,Medium,Medium,0.012376632711146522,Green,0.0031281120489563604
LSS,2022,-0.3406849914330589,-0.4668435064384171,-0.6230740640765324,-0.46373805740423674,-0.49547966364099705,0.6155702960770202,-0.23618552947135904,-0.09858847267463064,-0.0618709336581867,6,1,0.01666780354268477,Medium,Medium,0.015504744760102883,Green,0.001163058782581888
LSS,2023,-0.2970818203936612,-0.3375256232355922,-0.5828471877840193,-0.34775852664680756,-0.24056766662248008,0.6185638425249115,-0.038922654889473204,-0.0956342745682522,-0.0907777241988564,6,1,0.03598373587038431,Medium,Medium,0.01666780354268477,Green,0.01931593232769954
LSS,2024,-0.28821873223102173,-0.38170789289272666,-0.47529335882238455,-0.06363385249196875,-0.28812783244853807,0.797510389786525,-0.008799056392496,-0.06857746183236327,-0.06789952731549828,6,1,0.03816128261500694,Medium,Medium,0.03598373587038431,Green,0.00217754674462263
MCM,2023,0.6650007349990794,-0.2524121626737472,1.827021786756535,-1.5535282774190615,-0.38900341133309424,0.8087118768947886,0.3607570648559774,-0.09918616017105122,-0.10379852831923077,0,2,0.11941529940790076,Medium,,,Green,
MCM,2024,0.31433028428813103,-0.33778188151834443,1.5827561274373445,-1.3632179354310043,-0.6793994659191054,0.8467286652009731,0.211340515173928,-0.06857746183236327,-0.085737408341366,0,2,0.07539387419803223,Medium,Medium,0.11941529940790076,Yellow,-0.04402142520986853
MCP,2020,-0.11809341487567562,-0.04251814958563538,0.9949270059417384,-0.23580858403809538,-0.31690919024220354,0.9155259648638593,1.0079752619382305,-0.023871955621260037,-0.10522600746348587,0,2,0.028030156078739762,Medium,,,Green,
MCP,2021,-0.11990754783230886,-0.20265897754096357,0.7058409881469412,-0.65834292955778,-0.17271878372766095,0.892489744030376,0.4548143249641684,-0.06857746183236327,-0.08538748898268758,0,2,0.05238006529330169,Medium,Medium,0.028030156078739762,Green,0.02434990921456193
MCP,2022,-0.03411018765512058,-0.40327586791251807,0.8576888515453639,-0.898825802742304,-0.6373988211041188,0.8901935512231228,0.6174833276047899,-0.0984348820803994,-0.07397196445052924,0,2,0.021918600165806667,Medium,Medium,0.05238006529330169,Yellow,-0.030461465127495025
MCP,2023,0.0160764667924033,-0.30991474221433424,1.1232682090212915,-1.0329543723024233,-0.3373511393868233,0.8712955328941401,0.709495538442645,-0.09571316566229277,-0.0945467301615012,0,2,0.03539118490862351,Medium,Medium,0.021918600165806667,Green,0.013472584742816842
MCP,2024,0.5026183065721258,-0.06453517722461,2.177800002525933,-1.4005461194409068,-0.6867327777520198,0.8874087959617681,0.5886763437822301,-0.06857746183236327,-0.08279736974198718,0,2,0.06364651353174026,Medium,Medium,0.03539118490862351,Green,0.028255328623116756
MDG,2020,-0.35666491182571214,-0.2808833435902425,-0.2679646539022222,0.4503599247628362,-0.0331706094530784,0.9155259648638593,-0.1437369636473421,0.05072519503234176,-0.1147802081878028,6,1,0.03231663878620324,Medium,,,Green,
MDG,2021,-0.2965154563461929,-0.32593606199049635,-0.23852393143627754,0.5002677921509395,-0.042743733065466076,0.892489744030376,-0.34394776560457885,-0.06857746183236327,-0.08538748898268758,6,1,0.07453557610965127,Medium,Medium,0.03231663878620324,Green,0.04221893732344802
MDG,2022,-0.33483919213268015,-0.3187394544800384,-0.19789039330559655,0.5351762597041446,0.066504479314323,0.8901935512231228,-0.051685628361691355,-0.061973311841129954,-0.0835796055938649,6,1,0.05994477721712207,Medium,Medium,0.07453557610965127,Green,-0.014590798892529198
MDG,2023,-0.3196818132705751,-0.4271455385915696,-0.5692933302214315,0.8848779110651573,0.14042194193066973,0.8712955328941401,-0.07111924773625011,-0.06533932527856484,-0.10119856746705194,6,1,-0.13173110780378844,Medium,Medium,0.05994477721712207,Red,-0.1916758850209105
MDG,2024,-0.31408984171114707,-0.3175941926834245,-0.6859604887078076,0.6721653996466678,0.18747837243363924,0.8874087959617681,-0.17280303932215826,-0.06857746183236327,-0.08536934026671977,6,1,0.017626040571640352,Medium,Medium,-0.13173110780378844,Green,0.1493571483754288
MHC,2020,2.357326305449992,-0.30581057753458796,3.0139513822434316,-0.34510663052783785,-0.3494121390834318,-2.0914752544469444,-0.9527509841498304,2.307570336443572,-0.12950990292888376,1,4,-0.05176814760739729,Low,,,Green,
MHC,2021,0.30485059810187803,0.13492969917297915,1.6522620447042946,0.7171080437725977,-0.0006234765360933202,-1.8285562766631964,-0.9613170160708164,-0.06857746183236327,-0.08538748898268758,1,4,2.0435715254211555,Low,Low,-0.05176814760739729,Green,2.095339673028553
MHC,2022,0.1252330775372487,-0.31689464709442994,1.3538769399844741,0.4639022657384937,0.008259770320565454,-1.5514799564741932,-0.8412162750592981,0.7944400270438594,-0.0891346552555832,1,4,-0.6068088874865734,Low,Low,2.0435715254211555,Red,-2.6503804129077286
MHC,2023,2.939060313652978,-0.09763899348613649,2.0992524856975017,-0.9162215925726664,-0.3236072769343625,-2.5625635914810094,-0.6817581032122428,-0.004642955468499291,-0.10704320673744869,1,4,0.19520464985973124,Low,Low,-0.6068088874865734,Green,0.8020135373463047
MHC,2024,0.005760892607260017,-0.3606771628330522,1.4060181841094073,-0.16517640316727977,-0.3327220209565691,-0.686921441744461,-0.8588273731983862,-0.06857746183236327,-0.08808192934422837,0,4,0.8269605364855819,Medium,Low,0.19520464985973124,Yellow,0.6317558866258506
MSH,2020,-0.22378680618999902,-0.34279784894045295,0.43473563056271186,-0.11363590526540543,-0.27734426136276996,0.9155259648638593,0.5834696077599071,-0.025712080310604027,-0.10520459162652761,0,2,0.06078410548028938,Medium,,,Green,
MSH,2021,-0.23693205533958367,-0.1730610769527039,0.2540718084692924,0.321816573361592,-0.07138561648656258,0.4856015541682986,0.6660423527271975,-0.06857746183236327,-0.08538748898268758,6,2,0.09317629185572006,Medium,Medium,0.06078410548028938,Green,0.032392186375430676
MSH,2022,-0.23532659901113892,-0.035545837916179296,0.28826669309751896,0.12366088200437632,-0.22191091815437602,0.09044146638502962,0.6387849813343137,-0.10725093119526516,-0.08204924918655913,0,2,0.06116424772648053,Medium,Medium,0.09317629185572006,Yellow,-0.032012044129239525
MSH,2023,-0.2075701765847944,-0.06734691830503949,0.4077473867715454,0.12059627670715771,-0.14232588013585273,0.12006793715275108,0.4753606331727404,-0.09818090217884314,-0.1008399957529718,0,2,0.05399611924034017,Medium,Medium,0.06116424772648053,Green,-0.007168128486140367
MSH,2024,-0.22966776789459153,0.007226905760753543,0.20145288865710412,0.4302252495381721,-0.007205203177851154,-0.0979134980658547,0.2936733778901267,-0.06857746183236327,-0.08323303434396857,6,1,0.08330816032679199,Medium,Medium,0.05399611924034017,Green,0.029312041086451822
MSN,2020,-0.523361619431088,-0.23369306442343102,-1.3713148202584347,1.4623947352206645,1.0787245356324027,-1.3733578881486888,-0.26173194370785485,-0.027262811514333116,-0.10511613218128564,6,4,0.018065949243210838,Medium,,,Green,
MSN,2021,-0.3108051183124128,0.2748701648291911,-0.7674897545647931,0.9610747849951587,0.060111687607890395,-1.3950314038893246,-0.1991668554316936,-0.06857746183236327,-0.08538748898268758,1,4,0.11397406668198372,Low,Medium,0.018065949243210838,Green,0.09590811743877288
MSN,2022,-0.4706641096127146,-0.20312630977393098,-1.641988295248298,1.326557819703521,1.1831479477769493,-0.6587625840784586,-0.3922041475190587,-0.09835266620174037,-0.07683726013587383,6,1,0.062402314763012744,Medium,Low,0.11397406668198372,Yellow,-0.051571751918970975
MSN,2023,-0.3684811147673604,-0.2529405354190763,-1.2549965535045662,1.3215894283774188,0.46679525420850126,-1.2858245496333158,-0.3258868205233108,-0.09712548046034526,-0.09762658945589991,1,4,0.023896336253439048,Low,Medium,0.062402314763012744,Yellow,-0.0385059785095737
MSN,2024,-0.3474742750083888,-0.13731771900218112,-1.1918085073551352,1.2206579579131793,0.9133528444133218,-0.9152948735748715,-0.310595099327466,-0.06857746183236327,-0.08293686967346926,6,4,0.05136452405764428,Medium,Low,0.023896336253439048,Yellow,0.02746818780420523
MWG,2020,-0.3600857662682073,-0.16717867580349627,-0.20989878805929466,0.8934114135517949,0.2798324703826242,0.7677969022134914,1.5611525033720821,-0.03681523174269499,-0.10254227261711425,2,1,0.036112542141939645,High,,,Green,
MWG,2021,-0.3195164135283817,-0.342334623382618,-0.4239271057490076,1.0202626324486492,0.07767877013162226,0.892489744030376,1.1879138829359095,-0.06857746183236327,-0.08538748898268758,6,1,0.03986257457297869,Medium,High,0.036112542141939645,Green,0.003750032431039045
MWG,2022,-0.26287461158744657,-0.22705911679371782,0.31883193583586555,0.5505455487709958,0.07961848584192809,0.12844668407471563,1.2856582503033704,-0.110130862585827,-0.07664144011343407,6,2,0.0307463832931749,Medium,Medium,0.03986257457297869,Green,-0.00911619127980379
MWG,2023,-0.2419335417218703,-0.2878779598719713,0.40750948124950764,0.7354480529084546,0.06586532573418215,0.21822614717905658,1.1417552582556139,-0.10252353885658619,-0.09671368685626403,6,2,0.0014189165970839059,Medium,Medium,0.0307463832931749,Yellow,-0.029327466696090994
